location,date,new_cases,new_cases_smoothed,total_cases,population
Brazil,2020-01-05,0,,0,215313504
Brazil,2020-01-06,0,,0,215313504
Brazil,2020-01-07,0,,0,215313504
Brazil,2020-01-08,0,,0,215313504
Brazil,2020-01-09,0,,0,215313504
Brazil,2020-01-10,0,0.0,0,215313504
Brazil,2020-01-11,0,0.0,0,215313504
Brazil,2020-01-12,0,0.0,0,215313504
Brazil,2020-01-13,0,0.0,0,215313504
Brazil,2020-01-14,0,0.0,0,215313504
Brazil,2020-01-15,0,0.0,0,215313504
Brazil,2020-01-16,0,0.0,0,215313504
Brazil,2020-01-17,0,0.0,0,215313504
Brazil,2020-01-18,0,0.0,0,215313504
Brazil,2020-01-19,0,0.0,0,215313504
Brazil,2020-01-20,0,0.0,0,215313504
Brazil,2020-01-21,0,0.0,0,215313504
Brazil,2020-01-22,0,0.0,0,215313504
Brazil,2020-01-23,0,0.0,0,215313504
Brazil,2020-01-24,0,0.0,0,215313504
Brazil,2020-01-25,0,0.0,0,215313504
Brazil,2020-01-26,0,0.0,0,215313504
Brazil,2020-01-27,0,0.0,0,215313504
Brazil,2020-01-28,0,0.0,0,215313504
Brazil,2020-01-29,0,0.0,0,215313504
Brazil,2020-01-30,0,0.0,0,215313504
Brazil,2020-01-31,0,0.0,0,215313504
Brazil,2020-02-01,0,0.0,0,215313504
Brazil,2020-02-02,0,0.0,0,215313504
Brazil,2020-02-03,0,0.0,0,215313504
Brazil,2020-02-04,0,0.0,0,215313504
Brazil,2020-02-05,0,0.0,0,215313504
Brazil,2020-02-06,0,0.0,0,215313504
Brazil,2020-02-07,0,0.0,0,215313504
Brazil,2020-02-08,0,0.0,0,215313504
Brazil,2020-02-09,0,0.0,0,215313504
Brazil,2020-02-10,0,0.0,0,215313504
Brazil,2020-02-11,0,0.0,0,215313504
Brazil,2020-02-12,0,0.0,0,215313504
Brazil,2020-02-13,0,0.0,0,215313504
Brazil,2020-02-14,0,0.0,0,215313504
Brazil,2020-02-15,0,0.0,0,215313504
Brazil,2020-02-16,0,0.0,0,215313504
Brazil,2020-02-17,0,0.0,0,215313504
Brazil,2020-02-18,0,0.0,0,215313504
Brazil,2020-02-19,0,0.0,0,215313504
Brazil,2020-02-20,0,0.0,0,215313504
Brazil,2020-02-21,0,0.0,0,215313504
Brazil,2020-02-22,0,0.0,0,215313504
Brazil,2020-02-23,0,0.0,0,215313504
Brazil,2020-02-24,0,0.0,0,215313504
Brazil,2020-02-25,0,0.0,0,215313504
Brazil,2020-02-26,0,0.0,0,215313504
Brazil,2020-02-27,0,0.0,0,215313504
Brazil,2020-02-28,0,0.0,0,215313504
Brazil,2020-02-29,0,0.0,0,215313504
Brazil,2020-03-01,1,0.14,1,215313504
Brazil,2020-03-02,0,0.14,1,215313504
Brazil,2020-03-03,0,0.14,1,215313504
Brazil,2020-03-04,0,0.14,1,215313504
Brazil,2020-03-05,0,0.14,1,215313504
Brazil,2020-03-06,0,0.14,1,215313504
Brazil,2020-03-07,0,0.14,1,215313504
Brazil,2020-03-08,12,1.71,13,215313504
Brazil,2020-03-09,0,1.71,13,215313504
Brazil,2020-03-10,0,1.71,13,215313504
Brazil,2020-03-11,0,1.71,13,215313504
Brazil,2020-03-12,0,1.71,13,215313504
Brazil,2020-03-13,0,1.71,13,215313504
Brazil,2020-03-14,0,1.71,13,215313504
Brazil,2020-03-15,71,10.14,84,215313504
Brazil,2020-03-16,0,10.14,84,215313504
Brazil,2020-03-17,0,10.14,84,215313504
Brazil,2020-03-18,0,10.14,84,215313504
Brazil,2020-03-19,0,10.14,84,215313504
Brazil,2020-03-20,0,10.14,84,215313504
Brazil,2020-03-21,0,10.14,84,215313504
Brazil,2020-03-22,820,117.14,904,215313504
Brazil,2020-03-23,0,117.14,904,215313504
Brazil,2020-03-24,0,117.14,904,215313504
Brazil,2020-03-25,0,117.14,904,215313504
Brazil,2020-03-26,0,117.14,904,215313504
Brazil,2020-03-27,0,117.14,904,215313504
Brazil,2020-03-28,0,117.14,904,215313504
Brazil,2020-03-29,2513,359.0,3417,215313504
Brazil,2020-03-30,0,359.0,3417,215313504
Brazil,2020-03-31,0,359.0,3417,215313504
Brazil,2020-04-01,0,359.0,3417,215313504
Brazil,2020-04-02,0,359.0,3417,215313504
Brazil,2020-04-03,0,359.0,3417,215313504
Brazil,2020-04-04,0,359.0,3417,215313504
Brazil,2020-04-05,5639,805.57,9056,215313504
Brazil,2020-04-06,0,805.57,9056,215313504
Brazil,2020-04-07,0,805.57,9056,215313504
Brazil,2020-04-08,0,805.57,9056,215313504
Brazil,2020-04-09,0,805.57,9056,215313504
Brazil,2020-04-10,0,805.57,9056,215313504
Brazil,2020-04-11,0,805.57,9056,215313504
Brazil,2020-04-12,10582,1511.71,19638,215313504
Brazil,2020-04-13,0,1511.71,19638,215313504
Brazil,2020-04-14,0,1511.71,19638,215313504
Brazil,2020-04-15,0,1511.71,19638,215313504
Brazil,2020-04-16,0,1511.71,19638,215313504
Brazil,2020-04-17,0,1511.71,19638,215313504
Brazil,2020-04-18,0,1511.71,19638,215313504
Brazil,2020-04-19,14044,2006.29,33682,215313504
Brazil,2020-04-20,0,2006.29,33682,215313504
Brazil,2020-04-21,0,2006.29,33682,215313504
Brazil,2020-04-22,0,2006.29,33682,215313504
Brazil,2020-04-23,0,2006.29,33682,215313504
Brazil,2020-04-24,0,2006.29,33682,215313504
Brazil,2020-04-25,0,2006.29,33682,215313504
Brazil,2020-04-26,19313,2759.0,52995,215313504
Brazil,2020-04-27,0,2759.0,52995,215313504
Brazil,2020-04-28,0,2759.0,52995,215313504
Brazil,2020-04-29,0,2759.0,52995,215313504
Brazil,2020-04-30,0,2759.0,52995,215313504
Brazil,2020-05-01,0,2759.0,52995,215313504
Brazil,2020-05-02,0,2759.0,52995,215313504
Brazil,2020-05-03,38594,5513.43,91589,215313504
Brazil,2020-05-04,0,5513.43,91589,215313504
Brazil,2020-05-05,0,5513.43,91589,215313504
Brazil,2020-05-06,0,5513.43,91589,215313504
Brazil,2020-05-07,0,5513.43,91589,215313504
Brazil,2020-05-08,0,5513.43,91589,215313504
Brazil,2020-05-09,0,5513.43,91589,215313504
Brazil,2020-05-10,53739,7677.0,145328,215313504
Brazil,2020-05-11,0,7677.0,145328,215313504
Brazil,2020-05-12,0,7677.0,145328,215313504
Brazil,2020-05-13,0,7677.0,145328,215313504
Brazil,2020-05-14,0,7677.0,145328,215313504
Brazil,2020-05-15,0,7677.0,145328,215313504
Brazil,2020-05-16,0,7677.0,145328,215313504
Brazil,2020-05-17,72895,10413.57,218223,215313504
Brazil,2020-05-18,0,10413.57,218223,215313504
Brazil,2020-05-19,0,10413.57,218223,215313504
Brazil,2020-05-20,0,10413.57,218223,215313504
Brazil,2020-05-21,0,10413.57,218223,215313504
Brazil,2020-05-22,0,10413.57,218223,215313504
Brazil,2020-05-23,0,10413.57,218223,215313504
Brazil,2020-05-24,112667,16095.29,330890,215313504
Brazil,2020-05-25,0,16095.29,330890,215313504
Brazil,2020-05-26,0,16095.29,330890,215313504
Brazil,2020-05-27,0,16095.29,330890,215313504
Brazil,2020-05-28,0,16095.29,330890,215313504
Brazil,2020-05-29,0,16095.29,330890,215313504
Brazil,2020-05-30,0,16095.29,330890,215313504
Brazil,2020-05-31,134276,19182.29,465166,215313504
Brazil,2020-06-01,0,19182.29,465166,215313504
Brazil,2020-06-02,0,19182.29,465166,215313504
Brazil,2020-06-03,0,19182.29,465166,215313504
Brazil,2020-06-04,0,19182.29,465166,215313504
Brazil,2020-06-05,0,19182.29,465166,215313504
Brazil,2020-06-06,0,19182.29,465166,215313504
Brazil,2020-06-07,180605,25800.71,645771,215313504
Brazil,2020-06-08,0,25800.71,645771,215313504
Brazil,2020-06-09,0,25800.71,645771,215313504
Brazil,2020-06-10,0,25800.71,645771,215313504
Brazil,2020-06-11,0,25800.71,645771,215313504
Brazil,2020-06-12,0,25800.71,645771,215313504
Brazil,2020-06-13,0,25800.71,645771,215313504
Brazil,2020-06-14,183039,26148.43,828810,215313504
Brazil,2020-06-15,0,26148.43,828810,215313504
Brazil,2020-06-16,0,26148.43,828810,215313504
Brazil,2020-06-17,0,26148.43,828810,215313504
Brazil,2020-06-18,0,26148.43,828810,215313504
Brazil,2020-06-19,0,26148.43,828810,215313504
Brazil,2020-06-20,0,26148.43,828810,215313504
Brazil,2020-06-21,204103,29157.57,1032913,215313504
Brazil,2020-06-22,0,29157.57,1032913,215313504
Brazil,2020-06-23,0,29157.57,1032913,215313504
Brazil,2020-06-24,0,29157.57,1032913,215313504
Brazil,2020-06-25,0,29157.57,1032913,215313504
Brazil,2020-06-26,0,29157.57,1032913,215313504
Brazil,2020-06-27,0,29157.57,1032913,215313504
Brazil,2020-06-28,242061,34580.14,1274974,215313504
Brazil,2020-06-29,0,34580.14,1274974,215313504
Brazil,2020-06-30,0,34580.14,1274974,215313504
Brazil,2020-07-01,0,34580.14,1274974,215313504
Brazil,2020-07-02,0,34580.14,1274974,215313504
Brazil,2020-07-03,0,34580.14,1274974,215313504
Brazil,2020-07-04,0,34580.14,1274974,215313504
Brazil,2020-07-05,264107,37729.57,1539081,215313504
Brazil,2020-07-06,0,37729.57,1539081,215313504
Brazil,2020-07-07,0,37729.57,1539081,215313504
Brazil,2020-07-08,0,37729.57,1539081,215313504
Brazil,2020-07-09,0,37729.57,1539081,215313504
Brazil,2020-07-10,0,37729.57,1539081,215313504
Brazil,2020-07-11,0,37729.57,1539081,215313504
Brazil,2020-07-12,261746,37392.29,1800827,215313504
Brazil,2020-07-13,0,37392.29,1800827,215313504
Brazil,2020-07-14,0,37392.29,1800827,215313504
Brazil,2020-07-15,0,37392.29,1800827,215313504
Brazil,2020-07-16,0,37392.29,1800827,215313504
Brazil,2020-07-17,0,37392.29,1800827,215313504
Brazil,2020-07-18,0,37392.29,1800827,215313504
Brazil,2020-07-19,245501,35071.57,2046328,215313504
Brazil,2020-07-20,0,35071.57,2046328,215313504
Brazil,2020-07-21,0,35071.57,2046328,215313504
Brazil,2020-07-22,0,35071.57,2046328,215313504
Brazil,2020-07-23,0,35071.57,2046328,215313504
Brazil,2020-07-24,0,35071.57,2046328,215313504
Brazil,2020-07-25,0,35071.57,2046328,215313504
Brazil,2020-07-26,297038,42434.0,2343366,215313504
Brazil,2020-07-27,0,42434.0,2343366,215313504
Brazil,2020-07-28,0,42434.0,2343366,215313504
Brazil,2020-07-29,0,42434.0,2343366,215313504
Brazil,2020-07-30,0,42434.0,2343366,215313504
Brazil,2020-07-31,0,42434.0,2343366,215313504
Brazil,2020-08-01,0,42434.0,2343366,215313504
Brazil,2020-08-02,319119,45588.43,2662485,215313504
Brazil,2020-08-03,0,45588.43,2662485,215313504
Brazil,2020-08-04,0,45588.43,2662485,215313504
Brazil,2020-08-05,0,45588.43,2662485,215313504
Brazil,2020-08-06,0,45588.43,2662485,215313504
Brazil,2020-08-07,0,45588.43,2662485,215313504
Brazil,2020-08-08,0,45588.43,2662485,215313504
Brazil,2020-08-09,299957,42851.0,2962442,215313504
Brazil,2020-08-10,0,42851.0,2962442,215313504
Brazil,2020-08-11,0,42851.0,2962442,215313504
Brazil,2020-08-12,0,42851.0,2962442,215313504
Brazil,2020-08-13,0,42851.0,2962442,215313504
Brazil,2020-08-14,0,42851.0,2962442,215313504
Brazil,2020-08-15,0,42851.0,2962442,215313504
Brazil,2020-08-16,313078,44725.43,3275520,215313504
Brazil,2020-08-17,0,44725.43,3275520,215313504
Brazil,2020-08-18,0,44725.43,3275520,215313504
Brazil,2020-08-19,0,44725.43,3275520,215313504
Brazil,2020-08-20,0,44725.43,3275520,215313504
Brazil,2020-08-21,0,44725.43,3275520,215313504
Brazil,2020-08-22,0,44725.43,3275520,215313504
Brazil,2020-08-23,256810,36687.14,3532330,215313504
Brazil,2020-08-24,0,36687.14,3532330,215313504
Brazil,2020-08-25,0,36687.14,3532330,215313504
Brazil,2020-08-26,0,36687.14,3532330,215313504
Brazil,2020-08-27,0,36687.14,3532330,215313504
Brazil,2020-08-28,0,36687.14,3532330,215313504
Brazil,2020-08-29,0,36687.14,3532330,215313504
Brazil,2020-08-30,272473,38924.71,3804803,215313504
Brazil,2020-08-31,0,38924.71,3804803,215313504
Brazil,2020-09-01,0,38924.71,3804803,215313504
Brazil,2020-09-02,0,38924.71,3804803,215313504
Brazil,2020-09-03,0,38924.71,3804803,215313504
Brazil,2020-09-04,0,38924.71,3804803,215313504
Brazil,2020-09-05,0,38924.71,3804803,215313504
Brazil,2020-09-06,288029,41147.0,4092832,215313504
Brazil,2020-09-07,0,41147.0,4092832,215313504
Brazil,2020-09-08,0,41147.0,4092832,215313504
Brazil,2020-09-09,0,41147.0,4092832,215313504
Brazil,2020-09-10,0,41147.0,4092832,215313504
Brazil,2020-09-11,0,41147.0,4092832,215313504
Brazil,2020-09-12,0,41147.0,4092832,215313504
Brazil,2020-09-13,189332,27047.43,4282164,215313504
Brazil,2020-09-14,0,27047.43,4282164,215313504
Brazil,2020-09-15,0,27047.43,4282164,215313504
Brazil,2020-09-16,0,27047.43,4282164,215313504
Brazil,2020-09-17,0,27047.43,4282164,215313504
Brazil,2020-09-18,0,27047.43,4282164,215313504
Brazil,2020-09-19,0,27047.43,4282164,215313504
Brazil,2020-09-20,213019,30431.29,4495183,215313504
Brazil,2020-09-21,0,30431.29,4495183,215313504
Brazil,2020-09-22,0,30431.29,4495183,215313504
Brazil,2020-09-23,0,30431.29,4495183,215313504
Brazil,2020-09-24,0,30431.29,4495183,215313504
Brazil,2020-09-25,0,30431.29,4495183,215313504
Brazil,2020-09-26,0,30431.29,4495183,215313504
Brazil,2020-09-27,194430,27775.71,4689613,215313504
Brazil,2020-09-28,0,27775.71,4689613,215313504
Brazil,2020-09-29,0,27775.71,4689613,215313504
Brazil,2020-09-30,0,27775.71,4689613,215313504
Brazil,2020-10-01,0,27775.71,4689613,215313504
Brazil,2020-10-02,0,27775.71,4689613,215313504
Brazil,2020-10-03,0,27775.71,4689613,215313504
Brazil,2020-10-04,190910,27272.86,4880523,215313504
Brazil,2020-10-05,0,27272.86,4880523,215313504
Brazil,2020-10-06,0,27272.86,4880523,215313504
Brazil,2020-10-07,0,27272.86,4880523,215313504
Brazil,2020-10-08,0,27272.86,4880523,215313504
Brazil,2020-10-09,0,27272.86,4880523,215313504
Brazil,2020-10-10,0,27272.86,4880523,215313504
Brazil,2020-10-11,175365,25052.14,5055888,215313504
Brazil,2020-10-12,0,25052.14,5055888,215313504
Brazil,2020-10-13,0,25052.14,5055888,215313504
Brazil,2020-10-14,0,25052.14,5055888,215313504
Brazil,2020-10-15,0,25052.14,5055888,215313504
Brazil,2020-10-16,0,25052.14,5055888,215313504
Brazil,2020-10-17,0,25052.14,5055888,215313504
Brazil,2020-10-18,144412,20630.29,5200300,215313504
Brazil,2020-10-19,0,20630.29,5200300,215313504
Brazil,2020-10-20,0,20630.29,5200300,215313504
Brazil,2020-10-21,0,20630.29,5200300,215313504
Brazil,2020-10-22,0,20630.29,5200300,215313504
Brazil,2020-10-23,0,20630.29,5200300,215313504
Brazil,2020-10-24,0,20630.29,5200300,215313504
Brazil,2020-10-25,153356,21908.0,5353656,215313504
Brazil,2020-10-26,0,21908.0,5353656,215313504
Brazil,2020-10-27,0,21908.0,5353656,215313504
Brazil,2020-10-28,0,21908.0,5353656,215313504
Brazil,2020-10-29,0,21908.0,5353656,215313504
Brazil,2020-10-30,0,21908.0,5353656,215313504
Brazil,2020-10-31,0,21908.0,5353656,215313504
Brazil,2020-11-01,163002,23286.0,5516658,215313504
Brazil,2020-11-02,0,23286.0,5516658,215313504
Brazil,2020-11-03,0,23286.0,5516658,215313504
Brazil,2020-11-04,0,23286.0,5516658,215313504
Brazil,2020-11-05,0,23286.0,5516658,215313504
Brazil,2020-11-06,0,23286.0,5516658,215313504
Brazil,2020-11-07,0,23286.0,5516658,215313504
Brazil,2020-11-08,114523,16360.43,5631181,215313504
Brazil,2020-11-09,0,16360.43,5631181,215313504
Brazil,2020-11-10,0,16360.43,5631181,215313504
Brazil,2020-11-11,0,16360.43,5631181,215313504
Brazil,2020-11-12,0,16360.43,5631181,215313504
Brazil,2020-11-13,0,16360.43,5631181,215313504
Brazil,2020-11-14,0,16360.43,5631181,215313504
Brazil,2020-11-15,179471,25638.71,5810652,215313504
Brazil,2020-11-16,0,25638.71,5810652,215313504
Brazil,2020-11-17,0,25638.71,5810652,215313504
Brazil,2020-11-18,0,25638.71,5810652,215313504
Brazil,2020-11-19,0,25638.71,5810652,215313504
Brazil,2020-11-20,0,25638.71,5810652,215313504
Brazil,2020-11-21,0,25638.71,5810652,215313504
Brazil,2020-11-22,209512,29930.29,6020164,215313504
Brazil,2020-11-23,0,29930.29,6020164,215313504
Brazil,2020-11-24,0,29930.29,6020164,215313504
Brazil,2020-11-25,0,29930.29,6020164,215313504
Brazil,2020-11-26,0,29930.29,6020164,215313504
Brazil,2020-11-27,0,29930.29,6020164,215313504
Brazil,2020-11-28,0,29930.29,6020164,215313504
Brazil,2020-11-29,218186,31169.43,6238350,215313504
Brazil,2020-11-30,0,31169.43,6238350,215313504
Brazil,2020-12-01,0,31169.43,6238350,215313504
Brazil,2020-12-02,0,31169.43,6238350,215313504
Brazil,2020-12-03,0,31169.43,6238350,215313504
Brazil,2020-12-04,0,31169.43,6238350,215313504
Brazil,2020-12-05,0,31169.43,6238350,215313504
Brazil,2020-12-06,295618,42231.14,6533968,215313504
Brazil,2020-12-07,0,42231.14,6533968,215313504
Brazil,2020-12-08,0,42231.14,6533968,215313504
Brazil,2020-12-09,0,42231.14,6533968,215313504
Brazil,2020-12-10,0,42231.14,6533968,215313504
Brazil,2020-12-11,0,42231.14,6533968,215313504
Brazil,2020-12-12,0,42231.14,6533968,215313504
Brazil,2020-12-13,302259,43179.86,6836227,215313504
Brazil,2020-12-14,0,43179.86,6836227,215313504
Brazil,2020-12-15,0,43179.86,6836227,215313504
Brazil,2020-12-16,0,43179.86,6836227,215313504
Brazil,2020-12-17,0,43179.86,6836227,215313504
Brazil,2020-12-18,0,43179.86,6836227,215313504
Brazil,2020-12-19,0,43179.86,6836227,215313504
Brazil,2020-12-20,326751,46678.71,7162978,215313504
Brazil,2020-12-21,0,46678.71,7162978,215313504
Brazil,2020-12-22,0,46678.71,7162978,215313504
Brazil,2020-12-23,0,46678.71,7162978,215313504
Brazil,2020-12-24,0,46678.71,7162978,215313504
Brazil,2020-12-25,0,46678.71,7162978,215313504
Brazil,2020-12-26,0,46678.71,7162978,215313504
Brazil,2020-12-27,285582,40797.43,7448560,215313504
Brazil,2020-12-28,0,40797.43,7448560,215313504
Brazil,2020-12-29,0,40797.43,7448560,215313504
Brazil,2020-12-30,0,40797.43,7448560,215313504
Brazil,2020-12-31,0,40797.43,7448560,215313504
Brazil,2021-01-01,0,40797.43,7448560,215313504
Brazil,2021-01-02,0,40797.43,7448560,215313504
Brazil,2021-01-03,252018,36002.57,7700578,215313504
Brazil,2021-01-04,0,36002.57,7700578,215313504
Brazil,2021-01-05,0,36002.57,7700578,215313504
Brazil,2021-01-06,0,36002.57,7700578,215313504
Brazil,2021-01-07,0,36002.57,7700578,215313504
Brazil,2021-01-08,0,36002.57,7700578,215313504
Brazil,2021-01-09,0,36002.57,7700578,215313504
Brazil,2021-01-10,313130,44732.86,8013708,215313504
Brazil,2021-01-11,0,44732.86,8013708,215313504
Brazil,2021-01-12,0,44732.86,8013708,215313504
Brazil,2021-01-13,0,44732.86,8013708,215313504
Brazil,2021-01-14,0,44732.86,8013708,215313504
Brazil,2021-01-15,0,44732.86,8013708,215313504
Brazil,2021-01-16,0,44732.86,8013708,215313504
Brazil,2021-01-17,379784,54254.86,8393492,215313504
Brazil,2021-01-18,0,54254.86,8393492,215313504
Brazil,2021-01-19,0,54254.86,8393492,215313504
Brazil,2021-01-20,0,54254.86,8393492,215313504
Brazil,2021-01-21,0,54254.86,8393492,215313504
Brazil,2021-01-22,0,54254.86,8393492,215313504
Brazil,2021-01-23,0,54254.86,8393492,215313504
Brazil,2021-01-24,360428,51489.71,8753920,215313504
Brazil,2021-01-25,0,51489.71,8753920,215313504
Brazil,2021-01-26,0,51489.71,8753920,215313504
Brazil,2021-01-27,0,51489.71,8753920,215313504
Brazil,2021-01-28,0,51489.71,8753920,215313504
Brazil,2021-01-29,0,51489.71,8753920,215313504
Brazil,2021-01-30,0,51489.71,8753920,215313504
Brazil,2021-01-31,364593,52084.71,9118513,215313504
Brazil,2021-02-01,0,52084.71,9118513,215313504
Brazil,2021-02-02,0,52084.71,9118513,215313504
Brazil,2021-02-03,0,52084.71,9118513,215313504
Brazil,2021-02-04,0,52084.71,9118513,215313504
Brazil,2021-02-05,0,52084.71,9118513,215313504
Brazil,2021-02-06,0,52084.71,9118513,215313504
Brazil,2021-02-07,328652,46950.29,9447165,215313504
Brazil,2021-02-08,0,46950.29,9447165,215313504
Brazil,2021-02-09,0,46950.29,9447165,215313504
Brazil,2021-02-10,0,46950.29,9447165,215313504
Brazil,2021-02-11,0,46950.29,9447165,215313504
Brazil,2021-02-12,0,46950.29,9447165,215313504
Brazil,2021-02-13,0,46950.29,9447165,215313504
Brazil,2021-02-14,318290,45470.0,9765455,215313504
Brazil,2021-02-15,0,45470.0,9765455,215313504
Brazil,2021-02-16,0,45470.0,9765455,215313504
Brazil,2021-02-17,0,45470.0,9765455,215313504
Brazil,2021-02-18,0,45470.0,9765455,215313504
Brazil,2021-02-19,0,45470.0,9765455,215313504
Brazil,2021-02-20,0,45470.0,9765455,215313504
Brazil,2021-02-21,316221,45174.43,10081676,215313504
Brazil,2021-02-22,0,45174.43,10081676,215313504
Brazil,2021-02-23,0,45174.43,10081676,215313504
Brazil,2021-02-24,0,45174.43,10081676,215313504
Brazil,2021-02-25,0,45174.43,10081676,215313504
Brazil,2021-02-26,0,45174.43,10081676,215313504
Brazil,2021-02-27,0,45174.43,10081676,215313504
Brazil,2021-02-28,373954,53422.0,10455630,215313504
Brazil,2021-03-01,0,53422.0,10455630,215313504
Brazil,2021-03-02,0,53422.0,10455630,215313504
Brazil,2021-03-03,0,53422.0,10455630,215313504
Brazil,2021-03-04,0,53422.0,10455630,215313504
Brazil,2021-03-05,0,53422.0,10455630,215313504
Brazil,2021-03-06,0,53422.0,10455630,215313504
Brazil,2021-03-07,413597,59085.29,10869227,215313504
Brazil,2021-03-08,0,59085.29,10869227,215313504
Brazil,2021-03-09,0,59085.29,10869227,215313504
Brazil,2021-03-10,0,59085.29,10869227,215313504
Brazil,2021-03-11,0,59085.29,10869227,215313504
Brazil,2021-03-12,0,59085.29,10869227,215313504
Brazil,2021-03-13,0,59085.29,10869227,215313504
Brazil,2021-03-14,494153,70593.29,11363380,215313504
Brazil,2021-03-15,0,70593.29,11363380,215313504
Brazil,2021-03-16,0,70593.29,11363380,215313504
Brazil,2021-03-17,0,70593.29,11363380,215313504
Brazil,2021-03-18,0,70593.29,11363380,215313504
Brazil,2021-03-19,0,70593.29,11363380,215313504
Brazil,2021-03-20,0,70593.29,11363380,215313504
Brazil,2021-03-21,508010,72572.86,11871390,215313504
Brazil,2021-03-22,0,72572.86,11871390,215313504
Brazil,2021-03-23,0,72572.86,11871390,215313504
Brazil,2021-03-24,0,72572.86,11871390,215313504
Brazil,2021-03-25,0,72572.86,11871390,215313504
Brazil,2021-03-26,0,72572.86,11871390,215313504
Brazil,2021-03-27,0,72572.86,11871390,215313504
Brazil,2021-03-28,533024,76146.29,12404414,215313504
Brazil,2021-03-29,0,76146.29,12404414,215313504
Brazil,2021-03-30,0,76146.29,12404414,215313504
Brazil,2021-03-31,0,76146.29,12404414,215313504
Brazil,2021-04-01,0,76146.29,12404414,215313504
Brazil,2021-04-02,0,76146.29,12404414,215313504
Brazil,2021-04-03,0,76146.29,12404414,215313504
Brazil,2021-04-04,505668,72238.29,12910082,215313504
Brazil,2021-04-05,0,72238.29,12910082,215313504
Brazil,2021-04-06,0,72238.29,12910082,215313504
Brazil,2021-04-07,0,72238.29,12910082,215313504
Brazil,2021-04-08,0,72238.29,12910082,215313504
Brazil,2021-04-09,0,72238.29,12910082,215313504
Brazil,2021-04-10,0,72238.29,12910082,215313504
Brazil,2021-04-11,463092,66156.0,13373174,215313504
Brazil,2021-04-12,0,66156.0,13373174,215313504
Brazil,2021-04-13,0,66156.0,13373174,215313504
Brazil,2021-04-14,0,66156.0,13373174,215313504
Brazil,2021-04-15,0,66156.0,13373174,215313504
Brazil,2021-04-16,0,66156.0,13373174,215313504
Brazil,2021-04-17,0,66156.0,13373174,215313504
Brazil,2021-04-18,459281,65611.57,13832455,215313504
Brazil,2021-04-19,0,65611.57,13832455,215313504
Brazil,2021-04-20,0,65611.57,13832455,215313504
Brazil,2021-04-21,0,65611.57,13832455,215313504
Brazil,2021-04-22,0,65611.57,13832455,215313504
Brazil,2021-04-23,0,65611.57,13832455,215313504
Brazil,2021-04-24,0,65611.57,13832455,215313504
Brazil,2021-04-25,404623,57803.29,14237078,215313504
Brazil,2021-04-26,0,57803.29,14237078,215313504
Brazil,2021-04-27,0,57803.29,14237078,215313504
Brazil,2021-04-28,0,57803.29,14237078,215313504
Brazil,2021-04-29,0,57803.29,14237078,215313504
Brazil,2021-04-30,0,57803.29,14237078,215313504
Brazil,2021-05-01,0,57803.29,14237078,215313504
Brazil,2021-05-02,421933,60276.14,14659011,215313504
Brazil,2021-05-03,0,60276.14,14659011,215313504
Brazil,2021-05-04,0,60276.14,14659011,215313504
Brazil,2021-05-05,0,60276.14,14659011,215313504
Brazil,2021-05-06,0,60276.14,14659011,215313504
Brazil,2021-05-07,0,60276.14,14659011,215313504
Brazil,2021-05-08,0,60276.14,14659011,215313504
Brazil,2021-05-09,423438,60491.14,15082449,215313504
Brazil,2021-05-10,0,60491.14,15082449,215313504
Brazil,2021-05-11,0,60491.14,15082449,215313504
Brazil,2021-05-12,0,60491.14,15082449,215313504
Brazil,2021-05-13,0,60491.14,15082449,215313504
Brazil,2021-05-14,0,60491.14,15082449,215313504
Brazil,2021-05-15,0,60491.14,15082449,215313504
Brazil,2021-05-16,437076,62439.43,15519525,215313504
Brazil,2021-05-17,0,62439.43,15519525,215313504
Brazil,2021-05-18,0,62439.43,15519525,215313504
Brazil,2021-05-19,0,62439.43,15519525,215313504
Brazil,2021-05-20,0,62439.43,15519525,215313504
Brazil,2021-05-21,0,62439.43,15519525,215313504
Brazil,2021-05-22,0,62439.43,15519525,215313504
Brazil,2021-05-23,451424,64489.14,15970949,215313504
Brazil,2021-05-24,0,64489.14,15970949,215313504
Brazil,2021-05-25,0,64489.14,15970949,215313504
Brazil,2021-05-26,0,64489.14,15970949,215313504
Brazil,2021-05-27,0,64489.14,15970949,215313504
Brazil,2021-05-28,0,64489.14,15970949,215313504
Brazil,2021-05-29,0,64489.14,15970949,215313504
Brazil,2021-05-30,420981,60140.14,16391930,215313504
Brazil,2021-05-31,0,60140.14,16391930,215313504
Brazil,2021-06-01,0,60140.14,16391930,215313504
Brazil,2021-06-02,0,60140.14,16391930,215313504
Brazil,2021-06-03,0,60140.14,16391930,215313504
Brazil,2021-06-04,0,60140.14,16391930,215313504
Brazil,2021-06-05,0,60140.14,16391930,215313504
Brazil,2021-06-06,449478,64211.14,16841408,215313504
Brazil,2021-06-07,0,64211.14,16841408,215313504
Brazil,2021-06-08,0,64211.14,16841408,215313504
Brazil,2021-06-09,0,64211.14,16841408,215313504
Brazil,2021-06-10,0,64211.14,16841408,215313504
Brazil,2021-06-11,0,64211.14,16841408,215313504
Brazil,2021-06-12,0,64211.14,16841408,215313504
Brazil,2021-06-13,454710,64958.57,17296118,215313504
Brazil,2021-06-14,0,64958.57,17296118,215313504
Brazil,2021-06-15,0,64958.57,17296118,215313504
