source,magnitude_log1p
sim_drift_strength1.0,0.8543197835695677
sim_drift_strength1.0,0.16297865810761358
sim_drift_strength1.0,0.27797963296833217
sim_drift_strength1.0,0.21034150720637435
sim_drift_strength1.0,0.805885183679913
sim_drift_strength1.0,0.6725584475010367
sim_drift_strength1.0,0.1952107985414946
sim_drift_strength1.0,0.48088829898381924
sim_drift_strength1.0,0.8659715152143441
sim_drift_strength1.0,0.6120475970115606
sim_drift_strength1.0,0.2729055751417011
sim_drift_strength1.0,0.9874461135001651
sim_drift_strength1.0,0.049387713718958004
sim_drift_strength1.0,0.3060228454817837
sim_drift_strength1.0,0.012404803133598818
sim_drift_strength1.0,0.28218724419854
sim_drift_strength1.0,0.16898685849442163
sim_drift_strength1.0,0.5894325800662399
sim_drift_strength1.0,0.31341971930423007
sim_drift_strength1.0,1.053428203202544
sim_drift_strength1.0,0.8171101044215492
sim_drift_strength1.0,0.273783402526675
sim_drift_strength1.0,0.3277823522337009
sim_drift_strength1.0,0.04065059607830168
sim_drift_strength1.0,1.150286198141055
sim_drift_strength1.0,1.1650551105440767
sim_drift_strength1.0,0.4781768300012921
sim_drift_strength1.0,0.1749961384787273
sim_drift_strength1.0,0.30594210385528164
sim_drift_strength1.0,0.21930580209884187
sim_drift_strength1.0,0.5288171705662883
sim_drift_strength1.0,0.8603414992509926
sim_drift_strength1.0,0.19481427637920934
sim_drift_strength1.0,0.5040496345091858
sim_drift_strength1.0,0.8320697571341231
sim_drift_strength1.0,0.02238325821667786
sim_drift_strength1.0,0.2768679822194713
sim_drift_strength1.0,0.3522234239889386
sim_drift_strength1.0,0.6981305414054377
sim_drift_strength1.0,0.4250629539608459
sim_drift_strength1.0,0.24353552056475714
sim_drift_strength1.0,0.40232615042456654
sim_drift_strength1.0,0.5104152983491215
sim_drift_strength1.0,0.8717514114168692
sim_drift_strength1.0,0.05861670480168435
sim_drift_strength1.0,0.025147115387464503
sim_drift_strength1.0,0.7680509452012831
sim_drift_strength1.0,0.031022015491141808
sim_drift_strength1.0,0.14363386757125696
sim_drift_strength1.0,0.3177850103488362
sim_drift_strength1.0,0.8307589211075861
sim_drift_strength1.0,0.20969469276854102
sim_drift_strength1.0,0.4537591637407319
sim_drift_strength1.0,0.5188433293276216
sim_drift_strength1.0,0.7462074536301522
sim_drift_strength1.0,0.13939959285396775
sim_drift_strength1.0,0.11247634465117784
sim_drift_strength1.0,0.3406792109872301
sim_drift_strength1.0,0.7204197535135881
sim_drift_strength1.0,0.9053013296165702
sim_drift_strength1.0,0.9128848780945447
sim_drift_strength1.0,0.16901258233021377
sim_drift_strength1.0,0.15243379540950386
sim_drift_strength1.0,0.4043408079464186
sim_drift_strength1.0,0.7397464478664197
sim_drift_strength1.0,0.4832727893039941
sim_drift_strength1.0,0.19705873700581833
sim_drift_strength1.0,0.37839425078386313
sim_drift_strength1.0,0.5781531305605085
sim_drift_strength1.0,0.11712842342763885
sim_drift_strength1.0,0.3464431439385338
sim_drift_strength1.0,0.1450699838528111
sim_drift_strength1.0,0.2661703088943028
sim_drift_strength1.0,0.1006038578401931
sim_drift_strength1.0,0.057011384187588554
sim_drift_strength1.0,0.42796332345808086
sim_drift_strength1.0,0.016396769389939614
sim_drift_strength1.0,0.8098372668711411
sim_drift_strength1.0,0.6574635074671447
sim_drift_strength1.0,0.061019644813657514
sim_drift_strength1.0,0.14658422185615638
sim_drift_strength1.0,0.5480483623900145
sim_drift_strength1.0,0.08795976051062304
sim_drift_strength1.0,0.23599983398280688
sim_drift_strength1.0,0.20372024956367696
sim_drift_strength1.0,0.04209476251704469
sim_drift_strength1.0,0.0599220950345547
sim_drift_strength1.0,0.23584288454845304
sim_drift_strength1.0,0.44337766097484366
sim_drift_strength1.0,0.1937054014849542
sim_drift_strength1.0,0.8748986878839817
sim_drift_strength1.0,0.534529037301783
sim_drift_strength1.0,0.6241772238548595
sim_drift_strength1.0,0.25150944157366606
sim_drift_strength1.0,0.009341445810623128
sim_drift_strength1.0,0.03488975153679075
sim_drift_strength1.0,0.9969365301206672
sim_drift_strength1.0,0.6250364799731924
sim_drift_strength1.0,1.317506739740823
sim_drift_strength1.0,0.08849896046058969
sim_drift_strength1.0,0.31728352965512663
sim_drift_strength1.0,0.3805396358732729
sim_drift_strength1.0,0.9022610381269431
sim_drift_strength1.0,0.5886496526708003
sim_drift_strength1.0,0.20305868787097214
sim_drift_strength1.0,0.7071733907773385
sim_drift_strength1.0,1.1970393902983902
sim_drift_strength1.0,0.3403123819403424
sim_drift_strength1.0,0.5136784799535441
sim_drift_strength1.0,0.7580769036621255
sim_drift_strength1.0,0.2358756300209226
sim_drift_strength1.0,0.4149310848336407
sim_drift_strength1.0,0.12214331222627628
sim_drift_strength1.0,0.7489369748856607
sim_drift_strength1.0,0.11309570174176642
sim_drift_strength1.0,0.023790552840059043
sim_drift_strength1.0,0.2304512835679171
sim_drift_strength1.0,0.4335750818946913
sim_drift_strength1.0,0.055817192153980955
sim_drift_strength1.0,0.4714112490503508
sim_drift_strength1.0,0.048540455083848855
sim_drift_strength1.0,0.4698114104166313
sim_drift_strength1.0,0.8324475778234985
sim_drift_strength1.0,0.28262782941367437
sim_drift_strength1.0,0.38898623600559645
sim_drift_strength1.0,1.2017380384978988
sim_drift_strength1.0,1.1984978973013476
sim_drift_strength1.0,0.3482399565921037
sim_drift_strength1.0,0.059372859544664536
sim_drift_strength1.0,0.8154658995587463
sim_drift_strength1.0,0.3695760217275872
sim_drift_strength1.0,0.17363004356180678
